rep_point_x,rep_point_y,parent_block_uid,child_block_uid
7475941.852776224,1192086.2442857143,17357,1006740
7467957.43574591,1179646.4614285715,16714,1006702
7466185.746086557,1180586.32,16796,1006705
7466109.428528754,1182450.6242857142,16926,1006709
7478730.212298543,1186319.7442857143,17570,1006719
7469344.333424034,1186680.8399999999,16846,1006720
7479408.603000186,1186662.5985714286,17562,1006721
7479849.022930831,1187107.9342857143,17581,1006722
7471283.519294998,1191413.157142857,17214,1006734
7471899.34487812,1194587.4100000001,17276,1006743
7484877.889633059,1198124.4885714285,17503,1006746
7484663.892539876,1198436.712857143,17503,1006747
7457364.856535783,1171537.592857143,16331,1008511
7457342.5468980465,1171404.5328571429,16254,1008513
7457374.259035798,1171394.29,16362,1008514
7474734.970905617,1177439.7385714287,16520,998022
7463745.425820866,1171575.2028571428,16250,1040495
7471472.082141415,1191984.5785714285,17209,995482
7475283.218769875,1195813.61,17327,995503
7475935.21611356,1195695.5014285715,17327,995504
7467176.601297805,1183711.2157142856,16900,995405
7469663.726122223,1186043.9257142856,16632,995433
7469676.1214987915,1185917.9200000002,16632,995434
7474768.109297024,1173381.6800000002,16459,999160
7495949.312974765,1206771.6057142857,17444,999332
7496982.315778814,1206070.3914285714,17444,999333
7469245.747037579,1184155.0414285716,16672,999124
7469811.593790772,1184533.2071428571,16662,999125
7459697.462668093,1167013.5357142857,16330,999133
7460612.032910505,1167317.442857143,16330,999134
7474590.059526419,1191781.44,17300,999138
7453104.366848587,1179039.0014285715,17121,1000215
7453124.7777548665,1179848.03,17121,1000216
7470016.783138473,1190311.2042857143,17141,997448
7471711.177786918,1190541.982857143,16998,997456
7471641.805875644,1190459.0,16998,997457
7473402.560818305,1190703.5385714285,16830,997461
7472480.684080136,1190760.52,17232,997478
7471466.136999659,1190989.7014285715,17003,997490
7471390.629674416,1190709.142857143,16999,997499
7471465.364725171,1190648.3757142858,16999,997500
7471388.4325468615,1190929.9357142858,17003,997502
7473149.950700021,1190897.1785714286,17246,997505
7471478.050342688,1191095.5185714285,17214,997511
7471511.297135556,1191314.907142857,17215,997512
7474357.155934926,1191310.3071428572,17264,997546
7476026.536410511,1191840.4885714287,17357,997553
7481911.305917732,1199251.63,17519,999186
7448501.77613428,1171245.23,17055,997716
7447622.25411072,1169435.6942857143,16243,997717
7439580.115156758,1173261.7885714285,17619,997720
7441615.968184185,1173524.6242857142,17619,997722
7442916.380332295,1171821.0257142857,17619,997723
7466865.044951983,1187177.0071428572,16943,999180
7473710.412472466,1188996.4357142858,16820,999183
7451608.399784362,1186910.0642857144,17625,999174
7467378.080209683,1187501.9157142856,16950,999179
7482318.0432684235,1199108.0528571429,17519,999187
7469396.363841009,1187117.5685714285,16849,1000298
7469879.249322282,1187523.5685714285,16630,1000301
7472609.5774105955,1187147.7914285716,16822,1000302
7472935.991892101,1187128.4442857143,16824,1000303
7467836.382092267,1187177.81,16941,1000304
7476916.670195423,1185292.232857143,17558,1000285
7480152.757614981,1160218.8599999999,50150,1004972
7459138.956675567,1173373.7357142856,16308,1004980
7460325.760001052,1174659.8914285714,16372,1004986
7463145.411798311,1176919.87,16321,1004991
7465149.429152803,1180058.4442857143,16796,1005022
7463437.954029942,1176698.0357142857,16271,1004992
7467626.00220488,1177972.9385714286,16720,1004996
7465050.070414089,1178690.6614285714,16264,1004999
7467646.45483239,1179165.1471428573,16640,1005002
7467870.371198621,1179137.5257142857,16640,1005003
7468003.194076957,1179237.267142857,16640,1005004
7466095.204072468,1179543.3028571429,16742,1005005
7465121.54259968,1178667.767142857,16812,1005007
7468857.701245224,1179793.1957142858,16760,1005014
7469529.383040366,1179728.5214285715,16644,1005016
7466846.075089447,1184500.0114285713,16892,1000283
7469139.4800697565,1180270.2014285715,16724,1005029
7464859.9485593,1180910.8542857142,16850,1005037
7465546.755337845,1181959.7685714285,17109,1005040
7473898.475650794,1182200.7485714287,16577,1005041
7473877.79670254,1181912.9885714287,16577,1005042
7470649.612677556,1182177.035714286,16811,1005046
7468691.671478951,1182276.822857143,16688,1005048
7465936.087575643,1180561.822857143,16796,1000246
7474169.191412542,1182254.3042857144,16590,1000267
7477350.278843883,1186210.8857142855,17553,1005823
7469870.195037783,1179843.6628571427,16646,1000229
7470489.846615776,1180457.1028571427,16729,1000234
7470388.744686779,1180537.2557142857,16729,1000235
7468421.586760078,1180674.0714285714,16712,1000239
7468080.80326099,1180678.3900000001,16745,1000240
7466218.365697874,1180826.96,16796,1000245
7474080.776624225,1182283.807142857,16590,1000268
7467936.8800798785,1183084.3299999998,16636,1000269
7466161.28402386,1183069.9700000002,16902,1000270
7466143.06244865,1183125.9528571428,16902,1000271
7466298.418370723,1183075.0142857144,16902,1000272
7467740.349715169,1183341.0057142857,16911,1000273
7467675.266471449,1183433.7714285713,16911,1000274
7467688.205184232,1183337.8671428573,16911,1000275
7468475.234872466,1184199.3371428573,16675,1000276
7468990.267985616,1185527.8657142855,16634,1000277
7468959.137572698,1185113.0185714285,16634,1000278
7472219.59790165,1184426.1257142858,16610,1000279
7472454.590053974,1184515.4057142856,16611,1000280
7466660.167933503,1184652.04,16891,1000281
7466556.992821937,1184392.832857143,16892,1000282
7476916.879980039,1185332.8442857144,17558,1000286
7475726.889471749,1185182.0671428572,16598,1000290
7467799.854476386,1186301.5185714285,16923,1000295
7469326.570330238,1186090.9914285715,16632,997300
7469520.197322978,1186394.7942857142,16632,997304
7475815.844450094,1191720.9714285715,17305,997560
7475826.583267982,1191745.4471428571,17305,997561
7476918.297345642,1192239.464285714,17175,997576
7471255.050416305,1192340.2242857143,17227,997591
7471464.74890562,1192455.0614285716,17227,997592
7471871.389185375,1193048.5585714285,17282,997608
7471884.882925415,1193285.862857143,17282,997609
7471335.241739035,1193843.9142857143,17276,997618
7471134.149603382,1194187.6014285714,17276,997619
7482748.5728877,1195939.5828571427,17427,997654
7478777.615113262,1197203.7757142857,17315,997657
7478934.395262595,1195152.3085714285,17539,997667
7479253.038618488,1196663.5685714285,17539,997693
7471111.101295214,1184879.3199999998,16613,997231
7484164.595768507,1199285.72,17514,997694
7484563.6134147905,1198915.5542857142,17603,997695
7483569.84770409,1200737.3414285714,17516,997700
7447792.255222537,1189207.147142857,17625,998962
7471613.650131803,1191594.637142857,17216,1000343
7480563.98447228,1200152.1485714284,17393,998996
7488221.027835888,1199618.5142857144,17462,999072
7465365.274027097,1173157.5271428572,16334,999074
7468798.408587249,1188284.4328571428,16969,1000308
7468585.475098734,1187794.4928571428,16969,1000309
7470364.547423175,1188057.5957142857,16628,1000310
7470863.030476954,1188302.2057142858,16626,1000311
7470957.746172854,1188451.407142857,16626,1000312
7472672.381955815,1188278.78,16614,1000315
7472625.679792741,1188292.1185714286,16615,1000316
7470346.54652331,1188200.7485714285,17124,1000317
7470812.142878382,1188993.3342857142,16859,1000323
7472152.261518962,1189489.1157142855,16621,1000325
7472260.027661098,1189600.902857143,16622,1000326
7472464.310205995,1190177.2071428571,17065,1000327
7474870.110456619,1191042.1971428571,17180,1000330
7474862.547005478,1191087.0357142857,17180,1000331
7475043.100619936,1190794.6871428571,17179,1000334
7475369.820781483,1190868.2728571428,17175,1000335
7472058.022578055,1191750.6885714284,17241,1000347
7470568.0984500665,1191418.3942857143,17212,1000350
7470804.932908731,1191914.6385714286,17211,1000354
7471845.370832104,1192062.8728571427,17250,1000358
7471182.73819024,1192424.96,17227,1000369
7471144.365473318,1192381.7385714287,17220,1000370
7477016.973175447,1192373.247142857,17539,1000375
7477078.74298094,1192362.0299999998,17175,1000377
7476366.292239662,1191993.3914285714,17357,1000379
7476072.153905569,1191841.2714285715,17357,1000380
7473183.416991439,1192776.142857143,17290,1000388
7473002.436447319,1192846.9042857145,17290,1000389
7473612.956541019,1192908.4971428572,17289,1000390
7457543.639250153,1178454.4942857143,17009,999204
7457708.381807109,1178237.8385714286,17009,999206
7457639.717058575,1178213.6142857145,17094,999207
7457547.9639137415,1178431.3585714286,17009,999208
7473899.339084774,1194887.5885714286,17273,999227
7456619.178847784,1174510.9328571428,17035,999228
7456740.306768751,1174286.1857142858,17050,999229
7472834.383048825,1193474.6785714286,17281,1000391
7472515.325641682,1193862.5899999999,17275,1000392
7472553.811389265,1194132.8742857142,17275,1000393
7474966.961906004,1195526.7871428572,17327,1000396
7490123.224828884,1159709.647142857,16232,1004970
7491432.881858458,1158820.8714285714,16232,1004971
7465011.417547533,1182517.3128571426,16929,997117
7469530.917784162,1183411.9085714286,16737,997122
7465460.395198937,1181795.8485714286,16944,997051
7476854.64132979,1180815.0042857144,16566,997055
7466679.772677008,1181613.5757142857,16947,997070
7467354.253740717,1182474.0757142857,17135,997076
7467391.98548867,1182753.1385714286,17135,997112
7464759.234303862,1182826.077142857,16929,997116
7466486.206282541,1184212.6657142858,17079,997138
7466369.958734484,1183883.2171428571,17133,997141
7475290.588050869,1183702.7814285716,16592,997144
7467947.551213811,1183231.2414285715,17135,997145
7478830.596443434,1184301.5171428572,17583,997158
7478710.98244898,1184217.6099999999,17583,997159
7468734.589583624,1185006.3171428572,16843,997179
7468980.104557722,1185585.06,17129,997180
7468409.784015673,1184239.4971428572,17135,997181
7475969.645095063,1184911.1485714286,17548,997200
7476545.374355792,1183895.6885714284,16598,997201
7475523.235457488,1186319.1114285714,17587,997305
7473459.7411509305,1187116.2028571428,16602,997317
7469196.841177983,1186089.6528571427,16846,997323
7469303.142971234,1186435.81,16846,997324
7470132.556183262,1187231.2157142856,16627,997327
7476937.04987945,1187361.0628571429,17540,997331
7469556.81717537,1187287.6471428573,16851,997334
7469616.487260614,1187248.632857143,16632,997335
7470144.563022962,1187877.4942857143,16628,997366
7470117.099833354,1187901.7914285716,16856,997367
7474219.866800893,1187603.6242857142,17170,997370
7474191.692921096,1187987.61,17170,997371
7470562.229730173,1188246.3914285714,17122,997375
7470796.661693713,1188388.922857143,17122,997376
7470934.404584957,1188469.0485714287,16858,997377
7471183.651675676,1188621.8128571429,17131,997380
7470716.9420844335,1190361.0185714287,17087,997442
7471218.723764492,1190875.1114285714,16999,997445
7471286.774857172,1188609.9657142858,16756,997381
7471459.5023115855,1188821.422857143,17114,997389
7471778.808255114,1189067.0328571429,16756,997390
7473788.768104422,1189129.6271428573,16821,997395
7473848.668519686,1189225.9157142858,16821,997396
7470243.65108818,1189218.2971428572,16978,997397
7470124.703580754,1189218.2142857143,16978,997398
7471768.165768189,1189093.44,16989,997399
7472129.155585179,1189495.0785714285,16882,997402
7472256.084290193,1189630.69,16993,997403
7472547.3095773095,1189901.8914285714,17100,997422
7470471.374366341,1190169.0328571429,16985,997437
7470162.60697438,1190153.9142857143,17141,997439
7470401.237896517,1190111.9171428573,16985,997440
7470635.688497396,1190272.9214285715,17087,997441
7483267.708762691,1175610.98,16562,999004
7440478.075036648,1190493.7642857144,17618,999005
7440704.865907326,1189571.6428571427,17614,999006
7484888.350610179,1202530.557142857,17395,999008
7483641.92039359,1179351.8528571427,16499,999012
7481882.085302664,1181664.5657142857,16503,999015
7458443.560634004,1175141.6685714286,17075,999021
7486082.800472643,1198747.714285714,17471,999026
7451042.524510749,1169697.6842857143,16243,999046
7482788.491125114,1164837.39,16541,1000169
7483485.7225091085,1196754.9414285715,17424,1000403
7484254.585788533,1197563.9928571428,17611,1000405
7440766.282153351,1165689.2385714287,16244,1000415
7444954.5213914,1178506.0671428572,17613,1000419
7431472.058892068,1180347.5628571429,17616,1000420
7437546.603740698,1190527.9614285715,17624,1000422
7475961.296705349,1184691.4571428571,16598,997202
7466835.893047667,1185040.9571428571,16891,997216
7466732.1361555625,1184832.2114285715,16891,997217
7469988.977059219,1184406.587142857,16800,997219
7469914.609581616,1184599.1328571427,16672,997220
7471770.383237669,1185462.0142857144,16767,997232
7475176.619407544,1185432.2485714285,16600,997235
7475287.590033146,1185355.1614285714,16598,997236
7467022.221943893,1185324.8457142857,16832,997246
7467102.160051282,1185445.942857143,16897,997247
7466956.678537735,1185225.7128571428,16832,997248
7469069.525424447,1185787.5585714285,17138,997255
7469146.168655641,1185824.75,16634,997259
7474785.518176772,1185376.4857142859,16587,997274
7473692.217444671,1185739.4657142856,16595,997275
7458269.01735113,1169568.8514285714,16370,1000177
7459671.076809689,1173431.01,16323,1000180
7459847.0674643135,1173270.0457142857,16308,1000181
7457869.540946782,1174145.5899999999,17028,1000188
7464876.21532627,1176942.9485714287,16329,1000197
7464917.248960871,1176982.2714285713,16329,1000198
7465314.710747348,1177992.112857143,16264,1000213
7464904.979741907,1177185.69,16314,1000214
7472309.041698061,1192684.7714285715,17240,1004859
7454805.206542484,1166770.5385714285,16243,1004861
7454907.90384578,1165922.4928571428,16241,1004862
7471905.078918568,1173199.8985714286,16425,1004863
7452207.121837139,1161473.1314285714,16227,1004864
7451904.110553971,1160362.63,16227,1004865
7469898.472499843,1183671.73,16649,1004879
7455487.359433919,1178021.677142857,17018,1004883
7480146.118178954,1187275.5628571429,17561,1004888
7476163.495679647,1192861.3442857144,17386,1004891
7474572.749507439,1186013.927142857,16600,1004894
7476035.414368051,1183162.0957142857,16517,1004896
7472039.435568772,1187740.9014285714,16652,1004904
7465662.820212001,1181656.4285714286,17109,1004907
7477394.049209628,1194960.4385714286,17308,1004909
7485090.026192136,1200536.2071428574,17496,1004936
7471034.298192461,1146164.8242857144,50143,1005773
7467240.114013856,1178939.4757142859,16710,1004941
7472827.2644394655,1176683.7557142857,16417,1004915
7484455.5665261615,1198276.8257142857,17505,1004916
7468397.939813922,1171192.0642857142,16334,1004926
7470115.1146777235,1169569.3714285714,16334,1004927
7474158.251587902,1187047.1357142855,16604,1004932
7467220.167035725,1178667.25,16710,1004942
7475414.795684604,1185179.4571428571,16598,1004947
7475211.0667743515,1185275.132857143,16600,1004948
7478663.230494675,1195678.4728571428,17267,1004953
7484253.604915893,1197959.1114285714,17504,1004954
7469911.1539701745,1184101.2457142859,16659,1004955
7467135.034987878,1180618.4857142856,16638,1004958
7458666.017879702,1180753.0099999998,17009,1004959
7475779.06766941,1182860.7542857141,16517,1004962
7474138.979457347,1172682.2471428572,16412,982819
7463500.986507388,1172084.8885714286,16251,982821
