arc_uid,source,target,interior_flag,edge_uid,child_block_uid,parent_block_uid,leftrightflag,street_uid
4703816,20620,9326,0,7543487,1029138,16423,R,526207
2024325,20097,11104,0,1584955,311745,16242,R,119733
2024325,11104,20097,0,1584956,311767,16242,L,119733
4575093,19285,12787,0,7222449,339455,16425,L,0
4575093,12787,19285,0,7222450,339455,16425,R,0
4637535,18570,21252,0,7351754,1008511,16331,L,515928
4637535,21252,18570,0,7351755,1077906,16331,R,515928
4575994,1347,12424,0,7224523,1005016,16644,L,0
4575994,12424,1347,0,7224524,1005016,16644,R,0
2051359,720,12262,0,1623541,320132,16797,L,375587
2051359,12262,720,0,1623430,956177,16798,R,375587
2049235,15006,5255,0,1620679,319488,16587,R,316911
2049235,5255,15006,0,1620680,1147486,16587,L,316911
2044083,13707,1152,0,1613062,317710,17062,L,65503
2044083,1152,13707,0,1613061,317751,16867,R,65503
4579639,21435,14084,0,7227557,561913,17444,L,419577
4579639,14084,21435,0,7227558,999332,17444,R,419577
3562962,13151,21394,1,7743480,790818,17326,L,368165
3562962,21394,13151,1,7743481,790818,17326,R,368165
4010657,1445,1866,0,8410169,1174578,16470,L,158769
4010657,1866,1445,0,8410170,1077476,16472,R,158769
4010367,8424,19303,0,6522342,874604,17454,R,287227
4010367,19303,8424,0,6522341,874623,17454,L,287227
2056058,7499,15927,0,1637291,856483,16319,L,380337
2056058,15927,7499,0,1637293,321397,16384,R,380337
4577569,8400,22642,0,7237794,1004904,16652,R,160463
4577569,22642,8400,0,7237793,1004904,16652,L,160463
4229356,3796,42,0,6659677,905840,16979,L,294778
4229356,42,3796,0,6659678,1071976,16974,R,294778
3311442,23020,1031,0,4539002,339581,16232,R,604262
3311442,1031,23020,0,4539001,892605,16552,L,604262
4578684,9507,17397,0,7231276,1077716,17357,R,296757
4578684,17397,9507,0,7231275,1174831,17358,L,296757
2035243,4910,17251,0,8538259,314845,17504,L,143100
2035243,17251,4910,0,8538260,1004954,17504,R,143100
3983708,12606,15811,0,6336449,1029422,16503,L,160488
3983708,15811,12606,0,6336450,1201432,16501,R,160488
3147613,18302,254,0,4307855,875975,16527,L,363435
3147613,254,18302,0,4307854,982735,16497,R,363435
4576036,10907,2966,0,7240009,1154417,16686,R,201627
4576036,2966,10907,0,7240010,1154416,16796,L,201627
4584848,8838,15934,0,7227923,1042136,50152,L,96276
4584848,15934,8838,0,7227924,869995,50152,R,96276
4575653,10033,5336,0,7241340,1154429,16462,L,184478
4575653,5336,10033,0,7241339,1204933,16462,R,184478
4576124,18464,11693,0,7222227,1174845,16971,L,0
4576124,11693,18464,0,7222228,1043633,17070,R,0
220031,14074,9231,0,3218016,1154821,17477,L,452932
220031,9231,14074,0,3218014,552315,17477,R,452932
2043296,12305,3747,0,1611833,317355,17177,R,137294
2043296,3747,12305,0,1611834,317339,17177,L,137294
4008427,19586,17435,0,6370611,947929,17467,L,257733
4008427,17435,19586,0,6370612,878480,17467,R,257733
2048830,13950,10810,0,1619893,706526,17557,L,386123
2048830,10810,13950,0,1620053,319336,17557,R,386123
2046508,2681,5989,0,1616887,1000298,16849,L,191193
2046508,5989,2681,0,1616886,318607,16849,R,191193
4123255,17793,7395,0,6522237,879029,16348,L,254736
4123255,7395,17793,0,6522238,1153845,16348,R,254736
4575232,21262,22440,0,7238754,1076974,16262,L,269264
4575232,22440,21262,0,7238753,1085839,16382,R,269264
2056894,9030,21590,0,1629216,821518,16247,R,362065
2056894,21590,9030,0,1629126,321639,16247,L,362065
2054726,12778,13880,0,1627339,321036,16289,L,334326
2054726,13880,12778,0,1627360,321048,16249,R,334326
3658956,11509,4447,0,5904356,788249,16353,L,377329
3658956,4447,11509,0,5904357,321862,16353,R,377329
2047707,7123,8271,0,1618466,318935,16907,L,72266
2047707,8271,7123,0,1618534,318976,16906,R,72266
219609,14137,977,0,3217983,552285,17488,L,301943
219609,977,14137,0,3217952,552278,17488,R,301943
2055591,12429,7280,0,1628031,1147132,16270,L,108224
2055591,7280,12429,0,1628038,321290,16270,R,108224
2045202,14268,6926,0,1614838,318165,16969,L,115542
2045202,6926,14268,0,1614651,318040,16969,R,115542
3310986,6807,5086,0,4543114,742273,16455,L,208340
3310986,5086,6807,0,4543113,321380,16455,R,208340
2043079,1305,9359,0,1611551,1067737,17232,L,251841
2043079,9359,1305,0,1611550,317365,17251,R,251841
2025928,3231,4458,0,1587400,312151,17615,R,417528
2025928,4458,3231,0,1587403,312172,17627,L,417528
3779689,18045,11184,0,6060842,780740,16421,L,406027
3779689,11184,18045,0,6060841,780743,16421,R,406027
4579941,9118,3351,0,7230430,314342,17398,R,293980
4579941,3351,9118,0,7230429,1005634,17398,L,293980
2056519,18536,2062,0,1628827,321501,16476,R,362695
2056519,2062,18536,0,1628823,321535,16486,L,362695
718920,7042,10970,0,8540157,552130,17492,L,274726
718920,10970,7042,0,8540158,552152,17493,R,274726
2056724,20797,10644,0,1638790,321410,16477,L,214100
2056724,10644,20797,0,1638789,321594,16453,R,214100
3498448,22514,10417,0,5258181,1000615,17471,R,154250
3498448,10417,22514,0,5258180,811601,17466,L,154250
4576740,14313,5833,0,7227071,1154930,16900,L,0
4576740,5833,14313,0,7227072,1154930,16900,R,0
2054694,16518,14654,0,1627333,321047,16289,L,56935
2054694,14654,16518,0,1627351,321042,16289,R,56935
2034051,21944,5716,0,1633051,314487,17518,R,269291
2034051,5716,21944,0,1633052,314470,17518,L,269291
2040165,12733,5235,0,1608445,316329,17240,L,339370
2040165,5235,12733,0,1608444,316328,17256,R,339370
4578110,10463,20344,0,7238346,997456,16998,L,282515
4578110,20344,10463,0,7238345,317246,16999,R,282515
4173792,18423,3981,0,7555916,1028130,16457,L,336041
4173792,3981,18423,0,7555917,1028746,16457,R,336041
3582952,20910,8536,0,5551134,1000649,16336,L,224430
3582952,8536,20910,0,5551135,789445,16317,R,224430
2039788,9827,22528,0,1607953,316183,17290,L,135577
2039788,22528,9827,0,1607952,1086928,17347,R,135577
3147334,7196,730,0,4306486,742197,17120,L,19555
3147334,730,7196,0,4306487,1000215,17121,R,19555
2036616,16595,20473,0,1604060,315224,17529,L,274817
2036616,20473,16595,0,1604151,315281,17529,R,274817
2038323,15503,6271,0,1606087,837220,17276,R,44806
2038323,6271,15503,0,1606095,315746,17276,L,44806
2055885,20897,21547,0,1637253,321363,16324,R,209960
2055885,21547,20897,0,1637254,321355,16324,L,209960
2057795,20116,7425,0,1639555,321875,16353,L,69923
2057795,7425,20116,0,1639554,321871,16353,R,69923
5261387,20387,19293,0,8741216,1114508,16408,L,603850
5261387,19293,20387,0,8741215,1114507,16408,R,603850
4045918,21856,8405,0,6422857,873760,16406,L,342479
4045918,8405,21856,0,6422858,873768,16482,R,342479
4577587,19282,20843,0,7230465,1043387,16778,L,318849
4577587,20843,19282,0,7230466,1043388,16778,R,318849
2041447,18877,7098,0,1609784,316709,17248,L,294369
2041447,7098,18877,0,1609783,316795,17248,R,294369
4576552,4454,5188,0,7226699,997076,17135,L,25645
4576552,5188,4454,0,7226700,1043602,16796,R,25645
4607788,18082,14030,0,7293290,996414,17593,L,296082
4607788,14030,18082,0,7293291,996416,17548,R,296082
2058009,4076,6456,0,1633990,755235,17181,R,207082
2058009,6456,4076,0,1633993,913952,17180,L,207082
4575751,5558,13889,0,7226677,1153825,17094,L,386776
4575751,13889,5558,0,7226678,1153825,17094,R,386776
786614,17623,16753,0,3214887,1221517,16235,L,407136
786614,16753,17623,0,3214883,551585,16236,R,407136
4839826,13823,17828,0,7865838,1056804,16531,L,544547
4839826,17828,13823,0,7865837,1056793,16531,R,544547
4010718,9098,843,0,6373391,873772,16441,L,384865
4010718,843,9098,0,6373392,873779,16441,R,384865
4579043,8513,21203,0,7229630,1201373,17539,R,0
4579043,21203,8513,0,7229629,1201373,17539,L,0
5871412,3927,3416,0,10587460,1210675,16527,R,642867
5871412,3416,3927,0,10587461,1205223,16527,L,642867
5042982,18111,15695,0,9597355,815441,16752,R,62762
5042982,15695,18111,0,9597354,1174748,16614,L,62762
4578792,20574,21074,0,7239885,1086916,17389,L,275133
4578792,21074,20574,0,7239886,1005192,17380,R,275133
4581650,17309,2471,0,7240389,1154878,16560,L,85315
4581650,2471,17309,0,7240390,1154885,16560,R,85315
5109496,19731,15724,1,8746821,1201436,16253,L,591730
5109496,15724,19731,1,8746822,1201436,16253,R,591730
4018029,17417,19118,0,6383743,879035,16243,R,303634
4018029,19118,17417,0,6383744,879036,16243,L,303634
2057664,20636,908,0,1629728,321833,16300,L,155127
2057664,908,20636,0,1629727,321841,16300,R,155127
2053519,21190,20242,0,1626106,320632,16976,L,126493
2053519,20242,21190,0,1626197,320762,16861,R,126493
2051548,10631,1400,0,1634287,320140,16788,L,407498
2051548,1400,10631,0,1634278,1174846,16740,R,407498
2049843,8744,4871,0,1621548,319643,16838,L,86889
2049843,4871,8744,0,1621544,1114665,17126,R,86889
4015174,14647,14447,0,6379629,999124,16672,L,164907
4015174,14447,14647,0,6379633,999125,16662,R,164907
5053107,20945,19967,0,8267812,316288,17539,L,331440
5053107,19967,20945,0,8267813,1174829,17429,R,331440
2039429,19614,637,0,7743684,316070,17343,L,256770
2039429,637,19614,0,7743685,316110,17289,R,256770
4580810,9254,607,0,9484323,1154847,17160,R,373104
4580810,607,9254,0,9484322,1154849,17157,L,373104
2041790,17439,584,0,1639746,316877,17215,L,73273
2041790,584,17439,0,1639745,316906,17215,R,73273
3749966,19980,5004,0,6017456,316422,17298,L,301557
3749966,5004,19980,0,6017458,316432,17298,R,301557
2052042,5447,3721,0,1624483,320303,16749,L,346952
2052042,3721,5447,0,1624482,799400,16806,R,346952
2040919,6614,16073,0,7263120,1077703,17209,L,186897
2040919,16073,6614,0,7263121,995482,17209,R,186897
5042654,8600,3549,0,8244646,1086796,16572,L,314807
5042654,3549,8600,0,8244647,1086784,16611,R,314807
4583587,7303,21484,0,7240716,1067774,16515,L,204842
4583587,21484,7303,0,7240715,1174798,16576,R,204842
2038534,13746,88,0,1606334,315773,17275,L,254211
2038534,88,13746,0,1606331,1000392,17275,R,254211
5173883,15949,17892,0,8725263,1174833,16900,L,97096
5173883,17892,15949,0,8725264,1114663,16836,R,97096
2055274,8518,5998,0,1644958,321163,16542,L,127496
2055274,5998,8518,0,1644956,321195,16542,R,127496
2055577,7790,6284,0,6553622,321270,16524,R,202204
2055577,6284,7790,0,6553621,980270,16524,L,202204
2044241,2357,8411,0,1613309,317679,16619,L,288441
2044241,8411,2357,0,1613308,317807,16619,R,288441
3779992,17129,22374,0,6061249,318252,17195,L,408513
3779992,22374,17129,0,6061250,804751,17190,R,408513
2054751,16427,4989,0,1635067,321061,16449,R,268510
2054751,4989,16427,0,1635052,320981,16449,L,268510
4242818,16126,21760,0,6680010,928493,16273,L,479361
4242818,21760,16126,0,6680009,928494,16273,R,479361
786351,2550,3049,0,3219019,552194,17500,L,260566
786351,3049,2550,0,3218769,552211,17489,R,260566
2040036,22912,22146,0,1608279,316212,17289,L,212925
2040036,22146,22912,0,1608278,1077709,17291,R,212925
3837628,2122,13247,0,6141977,321054,17438,L,62762
3837628,13247,2122,0,6141978,339333,16564,R,62762
2056763,21104,12222,0,1629019,922217,16411,L,363111
2056763,12222,21104,0,1628929,321570,16430,R,363111
2037318,13781,17911,0,1604992,1195268,17366,L,232298
2037318,17911,13781,0,1604820,1154921,17267,R,232298
2041615,13547,22506,0,1609871,316805,17233,L,233921
2041615,22506,13547,0,1636995,316853,17252,R,233921
3309118,7564,3097,0,4537369,316429,17257,L,114122
3309118,3097,7564,0,4537370,994855,17225,R,114122
4577293,14662,3924,0,7235652,1174801,17565,L,118342
4577293,3924,14662,0,7235651,1174801,17565,R,118342
2053845,20066,23107,0,1626450,1005004,16640,L,118248
2053845,23107,20066,0,1626449,1174584,16642,R,118248
4704344,17177,772,0,8222366,1201380,17606,L,526337
4704344,772,17177,0,8222367,1029082,17606,R,526337
2040837,16635,11422,0,1609111,1077696,17223,L,59370
2040837,11422,16635,0,1609110,316573,17258,R,59370
4576416,813,2755,0,7231754,1174837,16796,L,425078
4576416,2755,813,0,7231753,1174837,16796,R,425078
2045426,9144,6825,0,1632604,318236,16628,L,427389
2045426,6825,9144,0,1632603,1201352,16626,R,427389
4585502,22271,1726,0,7225919,844747,16234,L,41921
4585502,1726,22271,0,7225920,1210682,16236,R,41921
2055444,20449,6048,0,1637180,892930,17089,L,409563
2055444,6048,20449,0,1637179,321240,17089,R,409563
2048296,613,20385,0,1619333,319179,17555,L,384768
2048296,20385,613,0,1619332,783903,17437,R,384768
4582989,10359,8741,1,7233219,1174792,17175,R,399582
4582989,8741,10359,1,7233220,1174792,17175,L,399582
2119328,6006,6955,0,1906159,1195316,50150,L,305551
2119328,6955,6006,0,1906158,339644,50150,R,305551
4580840,6348,13699,0,7227101,317717,17155,L,267565
4580840,13699,6348,0,7227102,317771,17154,R,267565
2024038,12186,13094,0,1584739,311650,17619,L,386692
2024038,13094,12186,0,1584744,1005656,17619,R,386692
2044622,10825,18411,0,1613856,317878,16620,L,246949
2044622,18411,10825,0,1613855,317954,16620,R,246949
2050601,11819,7355,0,1640438,319901,16554,L,153546
2050601,7355,11819,0,1640436,1114653,16553,R,153546
2053725,8147,19856,0,1643762,320816,16444,L,85552
2053725,19856,8147,0,1643761,320798,16444,R,85552
4584476,5774,7228,0,7236282,1004896,16517,R,140557
4584476,7228,5774,0,7236281,1043533,16519,L,140557
2058160,23036,8869,0,8256890,755235,17181,L,44282
2058160,8869,23036,0,8256891,755235,17181,R,44282
795436,3007,11773,0,3219261,1210234,17413,L,268976
795436,11773,3007,0,3219259,790837,17413,R,268976
4578272,22596,3690,0,7238815,1043517,17180,L,0
4578272,3690,22596,0,7238816,1043517,17180,R,0
5263153,17175,3195,1,8747014,1114736,16559,L,604298
5263153,3195,17175,1,8747013,1114736,16559,R,604298
2054791,968,13573,0,1627428,842478,16314,R,151967
2054791,13573,968,0,1627431,321079,16329,L,151967
4154876,4085,8484,0,6556983,874004,16274,L,274847
4154876,8484,4085,0,6556984,999134,16330,R,274847
4578463,10112,9187,0,7235903,1000380,17357,L,0
4578463,9187,10112,0,7235904,1000380,17357,R,0
3146662,1103,6888,0,8261104,1086835,17167,L,336609
3146662,6888,1103,0,8261105,1154854,17167,R,336609
2040859,16085,1985,0,1609140,316550,17298,L,318899
2040859,1985,16085,0,1609139,316579,17305,R,318899
4581840,4348,18220,1,7231106,819224,16585,L,204839
4581840,18220,4348,1,7231105,819224,16585,R,204839
5054324,7864,10672,0,8270442,897294,17355,L,290361
5054324,10672,7864,0,8270443,1195269,17356,R,290361
4195044,17391,2391,0,6617355,895249,17075,L,95125
4195044,2391,17391,0,6617356,933219,17075,R,95125
3659042,9868,20295,0,5904510,824814,16887,L,189162
3659042,20295,9868,0,5904511,824815,17037,R,189162
2037527,9862,895,0,1605386,315496,17274,R,83117
2037527,895,9862,0,1605183,315484,17273,L,83117
2049757,15496,15215,0,1643937,318504,17628,R,160206
2049757,15215,15496,0,1643938,318981,17620,L,160206
2045709,21397,19209,1,1615577,1174745,16820,L,422558
2045709,19209,21397,1,1615576,1174745,16820,R,422558
4129085,13422,2348,0,6525813,874626,17445,L,275064
4129085,2348,13422,0,6525814,874629,17445,R,275064
3659181,11343,7074,0,5904758,1040512,17012,L,345811
3659181,7074,11343,0,5904759,321114,17012,R,345811
4578801,13649,7197,0,7240850,996409,17390,R,0
4578801,7197,13649,0,7240849,996409,17390,L,0
4577189,9680,19037,0,7230579,1205111,16595,L,196993
4577189,19037,9680,0,7230580,1205111,16595,R,196993
4585579,22541,3368,0,7240981,1174299,16225,L,523529
4585579,3368,22541,0,7240982,1040531,16225,R,523529
2052634,21146,1882,0,1638554,320483,16695,R,195551
2052634,1882,21146,0,1638552,1000240,16745,L,195551
4688072,14858,875,0,7477984,973222,16465,L,188656
4688072,875,14858,0,7477985,1029023,16466,R,188656
4575933,5492,6908,0,7241113,1174585,16760,L,0
4575933,6908,5492,0,7241114,996946,16760,R,0
2035242,2050,4910,0,8538263,314845,17504,L,236019
2035242,4910,2050,0,8538264,314866,17503,R,236019
4163696,19752,11800,0,6570683,1004992,16271,L,415707
4163696,11800,19752,0,6570684,851487,16373,R,415707
5901897,14825,7051,0,10663492,1210569,17446,L,332000
5901897,7051,14825,0,10663493,1201380,17606,R,332000
2054363,12142,2207,0,1627018,320958,16716,L,262474
2054363,2207,12142,0,1626990,320968,16716,R,262474
4609268,10111,8337,0,7296574,1174805,17264,L,404838
4609268,8337,10111,0,7296575,1174805,17264,R,404838
3309283,6341,8713,0,4540947,780969,17180,L,0
3309283,8713,6341,0,4540948,741942,17180,R,0
2045294,21098,1792,0,1614951,317996,17197,L,221545
2045294,1792,21098,0,1614950,785953,17195,R,221545
5261384,21025,4079,0,8741196,1114508,16408,R,603849
5261384,4079,21025,0,8741195,1114509,16408,L,603849
5536569,2521,7022,0,9484826,316554,17210,L,88895
5536569,7022,2521,0,9484827,316575,17219,R,88895
2040133,20836,8460,0,1608395,316324,17538,L,101439
2040133,8460,20836,0,1608397,316285,17538,R,101439
2054339,231,3481,0,1634751,320964,16264,L,287092
2054339,3481,231,0,1634750,1154430,16264,R,287092
3310616,19542,21475,0,4542627,999428,17580,L,153570
3310616,21475,19542,0,4542628,742196,17580,R,153570
2044923,567,11650,0,1614336,318062,16752,L,389567
2044923,11650,567,0,1614335,318039,16751,R,389567
2042885,15930,1243,0,1611259,317272,17005,L,176897
2042885,1243,15930,0,1611257,317262,17007,R,176897
2040868,22613,13309,0,1609136,316582,17299,R,222934
2040868,13309,22613,0,1609137,316479,17298,L,222934
4577726,16386,12712,0,7240723,1154852,17550,L,409901
4577726,12712,16386,0,7240724,1154852,17550,R,409901
2034312,19695,22102,1,8539231,997694,17514,L,90494
2034312,22102,19695,1,8539232,997694,17514,R,90494
2056370,5489,1069,0,1637473,321492,16267,L,85407
2056370,1069,5489,0,1637472,321502,16267,R,85407
4609966,11143,7451,0,7298095,1174846,16740,R,118788
4609966,7451,11143,0,7298094,320264,16740,L,118788
2049910,4696,8381,1,1621652,1071973,16917,R,143489
2049910,8381,4696,1,1621653,1071973,16917,L,143489
2058214,1542,4387,0,1614730,1086865,17201,L,310076
2058214,4387,1542,0,1614752,318155,17197,R,310076
2049298,19726,15406,0,1620791,319467,16589,L,371798
2049298,15406,19726,0,1620387,994285,16589,R,371798
5537104,18002,13500,0,9486215,1147627,16232,R,89352
5537104,13500,18002,0,9486214,1147629,16232,L,89352
2048097,8232,8603,0,1618840,319051,16631,L,387078
2048097,8603,8232,0,1619053,809180,16631,R,387078
4580913,17176,14364,0,7231045,1005136,17185,L,62209
4580913,14364,17176,0,7231046,317995,17185,R,62209
3563798,6859,15150,0,5524548,811615,17460,L,54431
3563798,15150,6859,0,5524549,1000610,17460,R,54431
2054439,4846,5530,0,1640163,1154429,16462,L,415181
2054439,5530,4846,0,1640164,1042128,16720,R,415181
4577403,11716,22560,0,7236541,1154782,16782,L,314807
4577403,22560,11716,0,7236542,1043434,16782,R,314807
3498447,17312,10417,0,5258176,811601,17466,L,355921
3498447,10417,17312,0,5258178,811605,17461,R,355921
4578350,15507,20828,0,7235787,1147484,17180,L,363377
4578350,20828,15507,0,7235788,1147484,17180,R,363377
2054147,6973,2927,0,1626818,320923,16706,L,220890
2054147,2927,6973,0,1638645,1004941,16710,R,220890
4577023,8857,4437,1,7229446,1154882,16598,R,0
4577023,4437,8857,1,7229445,1154882,16598,L,0
2034557,10712,18286,0,1637936,842289,17486,L,419211
2034557,18286,10712,0,1633188,314639,17494,R,419211
2046360,6004,8125,0,1616685,318566,16630,L,362780
2046360,8125,6004,0,1616684,1000301,16630,R,362780
3310431,8434,1170,0,4542401,1028279,16566,L,95112
3310431,1170,8434,0,4542402,1154866,16520,R,95112
4585710,599,20017,0,7224063,926573,16301,R,37905
4585710,20017,599,0,7224064,1004862,16241,L,37905
2049613,2140,489,1,1640806,885029,17567,L,344539
2049613,489,2140,1,1640805,885029,17567,R,344539
5572774,21640,20871,0,9581734,1201437,16227,L,37905
5572774,20871,21640,0,9581735,1201437,16227,R,37905
3659157,1377,667,0,5904711,552794,17579,R,135757
3659157,667,1377,0,5904710,761939,17579,L,135757
216941,4438,16915,0,3217690,562023,17476,L,419577
